,timestamp,x,y,polarity,_p1,_p2,predict
0,19226,195,62,0,0,0,0
1,19226,202,66,0,0,0,0
2,19227,202,71,0,0,0,0
3,19227,204,64,0,0,0,0
4,19227,197,55,0,0,0,0
5,19228,194,55,0,0,0,0
6,19228,208,64,0,0,0,0
7,19228,190,67,0,0,0,0
8,19229,196,61,0,0,0,0
9,19229,207,68,0,0,0,0
10,19230,197,62,0,0,0,0
11,19230,192,58,0,0,0,0
12,19230,194,60,0,0,0,0
13,19231,205,62,0,0,0,0
14,19231,198,76,0,0,0,0
15,19231,205,65,0,0,0,0
16,19231,190,55,0,0,0,0
17,19232,201,73,0,0,0,0
18,19233,208,70,0,0,0,0
19,19233,203,73,0,0,0,0
20,19233,207,69,0,0,0,0
21,19234,199,64,1,0,0,0
22,19234,197,49,0,0,0,0
23,19234,198,54,0,0,0,0
24,19234,207,62,0,0,0,0
25,19235,206,74,0,0,0,0
26,19236,198,72,0,0,0,0
27,19236,210,66,0,0,0,0
28,19237,204,65,0,0,0,0
29,19237,202,70,0,0,0,0
30,19237,193,49,0,0,0,0
31,19237,193,59,0,0,0,0
32,19238,197,56,0,0,0,0
33,19238,199,73,0,0,0,0
34,19238,189,73,0,0,0,0
35,19238,189,74,0,0,0,0
36,19238,207,65,0,0,0,0
37,19238,192,62,0,0,0,0
38,19238,194,62,0,0,0,0
39,19239,198,55,0,0,0,0
40,19239,193,50,0,0,0,0
41,19239,200,74,0,0,0,0
42,19239,205,67,0,0,0,0
43,19239,193,62,0,0,0,0
44,19239,194,65,0,0,0,0
45,19240,209,51,1,0,0,0
46,19240,200,60,0,0,0,0
47,19240,192,61,0,0,0,0
48,19240,204,69,0,0,0,0
49,19240,205,69,0,0,0,0
50,19240,192,74,0,0,0,0
51,19241,195,56,0,0,0,0
52,19241,207,64,0,0,0,0
53,19241,204,72,0,0,0,0
54,19241,198,63,0,0,0,0
55,19242,188,64,0,0,0,0
56,19242,207,70,0,0,0,0
57,19242,205,72,0,0,0,0
58,19242,207,63,0,0,0,0
59,19243,193,52,0,0,0,0
60,19243,193,55,0,0,0,0
61,19243,206,65,0,0,0,0
62,19243,192,72,0,0,0,0
63,19244,190,44,0,0,0,0
64,19244,191,52,0,0,0,0
65,19244,208,66,0,0,0,0
66,19245,207,73,0,0,0,0
67,19245,186,45,0,0,0,0
68,19246,209,70,0,0,0,0
69,19246,192,55,0,0,0,0
70,19246,198,52,0,0,0,0
71,19246,208,51,1,0,0,0
72,19247,205,71,0,0,0,0
73,19247,186,46,0,0,0,0
74,19247,187,72,0,0,0,0
75,19247,191,68,0,0,0,0
76,19247,208,65,0,0,0,0
77,19247,207,79,0,0,0,0
78,19248,207,74,0,0,0,0
79,19248,208,69,0,0,0,0
80,19248,209,44,1,0,0,0
81,19248,194,53,0,0,0,0
82,19248,204,62,0,0,0,0
83,19248,199,60,0,0,0,0
84,19249,192,50,0,0,0,0
85,19249,198,53,0,0,0,0
86,19249,187,75,0,0,0,0
87,19250,193,61,0,0,0,0
88,19250,202,67,0,0,0,0
89,19250,196,47,0,0,0,0
90,19250,186,71,0,0,0,0
91,19250,204,78,0,0,0,0
92,19250,188,45,0,0,0,0
93,19250,206,72,0,0,0,0
94,19250,202,65,0,0,0,0
95,19251,208,63,0,0,0,0
96,19251,207,80,0,0,0,0
97,19252,208,67,0,0,0,0
98,19252,191,45,0,0,0,0
99,19253,196,53,0,0,0,0
100,19253,189,45,0,0,0,0
101,19253,192,64,0,0,0,0
102,19253,209,63,0,0,0,0
103,19253,206,70,0,0,0,0
104,19253,197,78,0,0,0,0
105,19253,192,46,0,0,0,0
106,19253,194,52,0,0,0,0
107,19253,206,83,0,0,0,0
108,19253,205,70,0,0,0,0
109,19254,189,66,0,0,0,0
110,19254,203,78,0,0,0,0
111,19254,196,52,0,0,0,0
112,19254,196,51,0,0,0,0
113,19254,193,63,0,0,0,0
114,19254,191,64,0,0,0,0
115,19254,199,52,0,0,0,0
116,19254,198,77,0,0,0,0
117,19254,200,71,0,0,0,0
118,19254,205,76,0,0,0,0
119,19254,206,64,0,0,0,0
120,19255,192,48,0,0,0,0
121,19255,193,47,0,0,0,0
122,19255,201,45,0,0,0,0
123,19255,208,61,0,0,0,0
124,19255,195,52,0,0,0,0
125,19255,195,54,0,0,0,0
126,19255,210,43,1,0,0,0
127,19255,210,62,0,0,0,0
128,19255,194,54,0,0,0,0
129,19256,195,50,0,0,0,0
130,19256,208,44,1,0,0,0
131,19256,192,67,0,0,0,0
132,19257,210,64,0,0,0,0
133,19257,202,72,0,0,0,0
134,19257,194,57,0,0,0,0
135,19258,210,44,1,0,0,0
136,19258,192,57,0,0,0,0
137,19258,205,73,0,0,0,0
138,19258,203,63,0,0,0,0
139,19258,210,39,1,0,0,0
140,19258,192,44,0,0,0,0
141,19258,212,41,1,0,0,0
142,19259,204,82,0,0,0,0
143,19259,198,50,0,0,0,0
144,19259,198,51,0,0,0,0
145,19259,209,56,1,0,0,0
146,19259,207,54,1,0,0,0
147,19260,196,46,0,0,0,0
148,19260,199,55,0,0,0,0
149,19260,199,75,0,0,0,0
150,19261,195,57,0,0,0,0
151,19261,196,45,0,0,0,0
152,19261,190,50,0,0,0,0
153,19261,205,66,0,0,0,0
154,19261,208,54,1,0,0,0
155,19262,192,45,0,0,0,0
156,19262,189,46,0,0,0,0
157,19262,205,84,0,0,0,0
158,19262,210,68,0,0,0,0
159,19262,195,47,0,0,0,0
160,19262,205,61,0,0,0,0
161,19262,213,42,1,0,0,0
162,19262,207,76,0,0,0,0
163,19262,192,59,0,0,0,0
164,19263,206,67,0,0,0,0
165,19263,204,61,0,0,0,0
166,19263,197,53,0,0,0,0
167,19263,201,74,0,0,0,0
168,19263,203,68,0,0,0,0
169,19263,206,71,0,0,0,0
170,19263,190,64,0,0,0,0
171,19263,202,69,0,0,0,0
172,19263,190,63,0,0,0,0
173,19263,191,66,0,0,0,0
174,19263,191,62,0,0,0,0
175,19263,196,50,0,0,0,0
176,19264,209,68,0,0,0,0
177,19264,202,44,0,0,0,0
178,19264,203,64,0,0,0,0
179,19264,191,65,0,0,0,0
180,19264,188,51,0,0,0,0
181,19264,206,78,0,0,0,0
182,19264,189,44,0,0,0,0
183,19264,193,48,0,0,0,0
184,19264,202,63,0,0,0,0
185,19264,189,67,0,0,0,0
186,19264,208,43,1,0,0,0
187,19264,188,72,0,0,0,0
188,19265,194,68,0,0,0,0
189,19265,190,37,1,0,0,0
190,19265,199,54,0,0,0,0
191,19265,204,65,0,0,0,0
192,19265,195,67,0,0,0,0
193,19265,189,47,0,0,0,0
194,19265,199,62,0,0,0,0
195,19266,194,63,0,0,0,0
196,19266,189,48,0,0,0,0
197,19266,203,65,0,0,0,0
198,19266,191,47,0,0,0,0
199,19266,206,63,0,0,0,0
200,19266,209,66,0,0,0,0
201,19266,198,48,0,0,0,0
202,19266,189,71,0,0,0,0
203,19266,200,39,1,0,0,0
204,19266,206,76,0,0,0,0
205,19266,208,78,0,0,0,0
206,19266,209,39,1,0,0,0
207,19267,192,49,0,0,0,0
208,19267,199,64,0,0,0,0
209,19267,205,62,0,0,0,0
210,19267,191,36,1,0,0,0
211,19267,210,65,0,0,0,0
212,19267,190,62,0,0,0,0
213,19267,204,80,0,0,0,0
214,19267,194,51,0,0,0,0
215,19267,193,58,0,0,0,0
216,19267,203,71,0,0,0,0
217,19268,211,41,1,0,0,0
218,19268,212,43,1,0,0,0
219,19268,194,69,0,0,0,0
220,19268,199,72,0,0,0,0
221,19268,190,47,0,0,0,0
222,19268,206,62,0,0,0,0
223,19268,209,47,1,0,0,0
224,19268,196,58,0,0,0,0
225,19268,207,71,0,0,0,0
226,19268,199,51,0,0,0,0
227,19268,192,60,0,0,0,0
228,19268,192,73,0,0,0,0
229,19269,198,56,0,0,0,0
230,19269,211,38,1,0,0,0
231,19269,193,60,0,0,0,0
232,19269,189,36,1,0,0,0
233,19269,201,44,0,0,0,0
234,19269,206,81,0,0,0,0
235,19269,192,56,0,0,0,0
236,19270,206,61,0,0,0,0
237,19270,202,62,0,0,0,0
238,19270,209,41,1,0,0,0
239,19271,189,34,1,0,0,0
240,19271,192,37,1,0,0,0
241,19271,206,45,1,0,0,0
242,19271,196,49,0,0,0,0
243,19271,190,34,1,0,0,0
244,19271,206,66,0,0,0,0
245,19271,206,68,0,0,0,0
246,19272,194,66,0,0,0,0
247,19272,210,46,1,0,0,0
248,19272,200,66,0,0,0,0
249,19272,211,46,1,0,0,0
250,19273,191,50,0,0,0,0
251,19273,210,47,1,0,0,0
252,19273,204,64,0,0,0,0
253,19273,205,81,0,0,0,0
254,19274,195,55,0,0,0,0
255,19274,202,64,0,0,0,0
256,19274,196,56,0,0,0,0
257,19275,196,55,0,0,0,0
258,19275,193,50,0,0,0,0
259,19275,190,51,0,0,0,0
260,19275,192,48,0,0,0,0
261,19275,191,44,0,0,0,0
262,19275,207,66,0,0,0,0
263,19275,198,45,0,0,0,0
264,19276,191,75,1,0,0,0
265,19276,193,68,0,0,0,0
266,19276,185,45,0,0,0,0
267,19276,192,66,0,0,0,0
268,19276,201,63,0,0,0,0
269,19276,194,47,0,0,0,0
270,19277,192,47,0,0,0,0
271,19277,194,70,0,0,0,0
272,19277,192,61,0,0,0,0
273,19277,189,49,0,0,0,0
274,19277,202,74,0,0,0,0
275,19278,211,45,1,0,0,0
276,19278,203,70,0,0,0,0
277,19278,208,72,0,0,0,0
278,19278,204,67,0,0,0,0
279,19278,204,63,0,0,0,0
280,19278,208,45,1,0,0,0
281,19278,199,58,0,0,0,0
282,19279,205,60,0,0,0,0
283,19279,198,44,0,0,0,0
284,19279,203,61,0,0,0,0
285,19280,190,39,1,0,0,0
286,19280,202,79,0,0,0,0
287,19281,208,68,0,0,0,0
288,19281,192,44,0,0,0,0
289,19281,194,64,0,0,0,0
290,19281,197,50,0,0,0,0
291,19281,207,68,0,0,0,0
292,19281,210,45,1,0,0,0
293,19281,210,53,1,0,0,0
294,19281,205,79,0,0,0,0
295,19281,200,69,0,0,0,0
296,19281,190,66,0,0,0,0
297,19281,200,64,0,0,0,0
298,19282,190,49,0,0,0,0
299,19282,203,67,0,0,0,0
300,19282,193,45,0,0,0,0
301,19283,210,48,1,0,0,0
302,19283,196,59,0,0,0,0
303,19283,200,58,0,0,0,0
304,19283,204,74,0,0,0,0
305,19283,198,57,0,0,0,0
306,19284,209,65,0,0,0,0
307,19284,208,71,0,0,0,0
308,19284,191,48,0,0,0,0
309,19285,189,75,0,0,0,0
310,19285,205,64,0,0,0,0
311,19285,198,74,0,0,0,0
312,19285,189,61,0,0,0,0
313,19285,196,54,0,0,0,0
314,19285,200,70,0,0,0,0
315,19285,206,73,0,0,0,0
316,19285,199,59,0,0,0,0
317,19285,208,62,0,0,0,0
318,19286,198,47,0,0,0,0
319,19286,192,63,0,0,0,0
320,19286,209,44,1,0,0,0
321,19286,205,54,1,0,0,0
322,19286,208,67,0,0,0,0
323,19286,198,62,0,0,0,0
324,19287,209,50,1,0,0,0
325,19287,194,50,0,0,0,0
326,19287,192,69,0,0,0,0
327,19287,210,69,0,0,0,0
328,19287,200,57,0,0,0,0
329,19288,206,69,0,0,0,0
330,19288,193,46,0,0,0,0
331,19289,198,52,0,0,0,0
332,19289,199,53,0,0,0,0
333,19289,205,65,0,0,0,0
334,19290,204,75,0,0,0,0
335,19290,207,67,0,0,0,0
336,19290,198,46,0,0,0,0
337,19291,208,70,0,0,0,0
338,19291,192,52,0,0,0,0
339,19291,208,73,0,0,0,0
340,19291,191,61,0,0,0,0
341,19291,202,51,0,0,0,0
342,19292,204,66,0,0,0,0
343,19292,194,46,0,0,0,0
344,19292,204,71,0,0,0,0
345,19295,205,68,0,0,0,0
346,19295,195,48,0,0,0,0
347,19296,191,59,0,0,0,0
348,19297,200,56,0,0,0,0
349,19297,207,62,0,0,0,0
350,19297,194,56,0,0,0,0
