,timestamp,x,y,polarity,_p1,_p2,predict
0,53550,187,189,1,0,0,0
1,53550,192,181,1,0,0,0
2,53550,188,190,1,0,0,0
3,53551,186,182,1,0,0,0
4,53552,199,171,1,0,0,0
5,53552,191,192,1,0,0,0
6,53552,191,191,1,0,0,0
7,53552,197,169,1,0,0,0
8,53553,198,180,1,0,0,0
9,53553,188,184,1,0,0,0
10,53553,191,177,1,0,0,0
11,53553,188,182,1,0,0,0
12,53554,191,182,1,0,0,0
13,53555,189,182,1,0,0,0
14,53555,190,189,1,0,0,0
15,53556,200,188,1,0,0,0
16,53556,184,182,1,0,0,0
17,53556,199,186,1,0,0,0
18,53556,192,191,1,0,0,0
19,53556,187,182,1,0,0,0
20,53557,204,172,1,0,0,0
21,53557,186,187,1,0,0,0
22,53557,187,179,1,0,0,0
23,53558,184,166,0,0,0,0
24,53558,200,187,1,0,0,0
25,53558,201,188,1,0,0,0
26,53559,193,195,1,0,0,0
27,53559,189,181,1,0,0,0
28,53559,196,179,1,0,0,0
29,53559,193,199,1,0,0,0
30,53559,191,178,1,0,0,0
31,53559,199,184,1,0,0,0
32,53559,191,193,1,0,0,0
33,53560,198,170,1,0,0,0
34,53560,190,180,1,0,0,0
35,53560,183,182,1,0,0,0
36,53560,186,188,1,0,0,0
37,53560,196,169,1,0,0,0
38,53560,196,167,1,0,0,0
39,53560,197,180,1,0,0,0
40,53561,185,166,0,0,0,0
41,53561,197,165,1,0,0,0
42,53561,186,180,1,0,0,0
43,53561,189,165,1,0,0,0
44,53561,192,193,1,0,0,0
45,53562,199,170,1,0,0,0
46,53562,197,168,1,0,0,0
47,53562,184,183,1,0,0,0
48,53562,201,169,1,0,0,0
49,53563,186,181,1,0,0,0
50,53563,199,167,1,0,0,0
51,53563,189,190,1,0,0,0
52,53563,189,191,1,0,0,0
53,53563,190,188,1,0,0,0
54,53563,200,165,1,0,0,0
55,53564,198,185,1,0,0,0
56,53564,186,165,0,0,0,0
57,53564,188,181,1,0,0,0
58,53564,198,168,1,0,0,0
59,53564,193,180,1,0,0,0
60,53565,181,171,1,0,0,0
61,53565,195,180,1,0,0,0
62,53565,184,180,1,0,0,0
63,53565,199,172,1,0,0,0
64,53565,199,189,1,0,0,0
65,53565,184,181,1,0,0,0
66,53565,200,169,1,0,0,0
67,53567,196,170,1,0,0,0
68,53567,193,179,1,0,0,0
69,53567,201,184,1,0,0,0
70,53568,198,190,1,0,0,0
71,53568,183,180,1,0,0,0
72,53568,190,190,1,0,0,0
73,53568,190,191,1,0,0,0
74,53568,199,187,1,0,0,0
75,53569,186,166,0,0,0,0
76,53569,191,181,1,0,0,0
