,timestamp,x,y,polarity,_p1,_p2,predict
0,38574,72,46,1,0,0,1
1,38576,69,46,1,0,0,1
2,38576,74,46,1,0,0,1
3,38578,74,45,1,0,0,1
4,38579,59,49,0,0,0,1
5,38580,75,50,1,0,0,1
6,38581,74,51,1,0,0,1
7,38582,76,44,1,0,0,1
8,38582,74,49,1,0,0,1
9,38582,75,52,1,0,0,1
10,38583,77,45,1,0,0,1
11,38583,57,50,0,0,0,1
12,38583,81,46,1,0,0,1
13,38583,58,51,0,0,0,1
14,38584,80,44,1,0,0,1
15,38584,59,56,0,0,0,1
16,38585,68,46,1,0,0,1
17,38585,73,50,1,0,0,1
18,38586,77,50,1,0,0,1
19,38587,68,45,1,0,0,1
20,38587,82,43,1,0,0,1
21,38587,81,49,1,0,0,1
22,38587,77,51,1,0,0,1
23,38587,78,43,1,0,0,1
24,38588,78,47,1,0,0,1
25,38588,80,46,1,0,0,1
26,38589,75,46,1,0,0,1
27,38589,76,48,1,0,0,1
28,38589,76,46,1,0,0,1
29,38589,77,46,1,0,0,1
30,38589,74,53,1,0,0,1
31,38589,74,47,1,0,0,1
32,38590,77,48,1,0,0,1
33,38590,80,47,1,0,0,1
34,38591,69,45,1,0,0,1
35,38591,82,45,1,0,0,1
36,38591,82,44,1,0,0,1
37,38592,78,50,1,0,0,1
38,38592,75,50,1,0,0,1
39,38592,81,52,1,0,0,1
40,38593,74,46,1,0,0,1
41,38593,57,54,0,0,0,1
42,38593,75,45,1,0,0,1
43,38593,86,66,1,0,0,1
44,38594,78,49,1,0,0,1
45,38594,73,47,1,0,0,1
46,38595,76,49,1,0,0,1
47,38595,79,47,1,0,0,1
48,38595,76,45,1,0,0,1
49,38595,79,52,1,0,0,1
50,38596,60,55,0,0,0,1
51,38596,74,52,1,0,0,1
52,38596,73,48,1,0,0,1
53,38596,76,51,1,0,0,1
54,38597,80,45,1,0,0,1
55,38597,81,43,1,0,0,1
56,38597,80,53,1,0,0,1
57,38597,78,45,1,0,0,1
58,38597,83,52,1,0,0,1
59,38597,61,59,0,0,0,1
60,38597,81,47,1,0,0,1
61,38597,76,52,1,0,0,1
62,38598,75,51,1,0,0,1
63,38598,74,49,1,0,0,1
64,38598,80,43,1,0,0,1
