,timestamp,x,y,polarity,_p1,_p2,predict
0,6563,162,220,0,0,0,9
1,6563,152,222,0,0,0,9
2,6564,160,223,0,0,0,9
3,6564,163,222,0,0,0,9
4,6564,166,221,0,0,0,9
5,6565,162,219,0,0,0,9
6,6565,160,216,0,0,0,9
7,6566,160,218,0,0,0,9
8,6566,148,226,0,0,0,9
9,6566,162,217,0,0,0,9
10,6566,160,217,0,0,0,9
11,6567,150,226,0,0,0,9
12,6567,149,223,0,0,0,9
13,6567,148,224,0,0,0,9
14,6568,160,224,0,0,0,9
15,6569,159,218,0,0,0,9
16,6569,146,225,0,0,0,9
17,6569,146,227,0,0,0,9
18,6569,152,224,0,0,0,9
19,6569,164,219,0,0,0,9
20,6569,151,224,0,0,0,9
21,6569,157,212,0,0,0,9
22,6570,168,231,0,0,0,9
23,6570,163,219,0,0,0,9
24,6571,163,223,0,0,0,9
25,6571,161,224,0,0,0,9
26,6572,160,220,0,0,0,9
27,6572,165,236,1,0,0,9
28,6573,150,223,0,0,0,9
29,6573,158,213,0,0,0,9
30,6573,152,223,0,0,0,9
31,6573,153,226,0,0,0,9
32,6573,147,226,0,0,0,9
33,6574,154,226,0,0,0,9
34,6574,172,223,0,0,0,9
35,6574,171,226,0,0,0,9
36,6574,149,224,0,0,0,9
37,6574,162,222,0,0,0,9
38,6575,151,225,0,0,0,9
39,6575,169,224,0,0,0,9
40,6575,168,223,0,0,0,9
41,6575,148,227,0,0,0,9
42,6575,159,220,0,0,0,9
43,6576,162,219,0,0,0,9
44,6576,148,223,0,0,0,9
45,6577,159,219,0,0,0,9
46,6577,145,225,0,0,0,9
47,6577,163,217,0,0,0,9
48,6577,159,222,0,0,0,9
49,6577,161,218,0,0,0,9
50,6578,168,238,0,0,0,9
51,6578,162,224,0,0,0,9
52,6578,156,211,0,0,0,9
53,6578,160,219,0,0,0,9
54,6579,152,225,0,0,0,9
55,6579,160,221,0,0,0,9
56,6579,153,217,1,0,0,9
57,6579,167,224,0,0,0,9
58,6580,160,222,0,0,0,9
59,6580,165,218,0,0,0,9
60,6580,165,221,0,0,0,9
61,6580,149,225,0,0,0,9
62,6580,155,227,0,0,0,9
63,6581,165,223,0,0,0,9
64,6581,158,223,0,0,0,9
65,6582,148,215,1,0,0,9
66,6582,151,223,0,0,0,9
67,6583,161,223,0,0,0,9
68,6583,145,224,0,0,0,9
69,6584,164,208,0,0,0,9
70,6584,159,223,0,0,0,9
71,6584,171,238,0,0,0,9
72,6584,162,221,0,0,0,9
73,6584,165,240,1,0,0,9
74,6585,150,225,0,0,0,9
75,6585,145,223,0,0,0,9
76,6585,166,235,0,0,0,9
77,6585,161,225,0,0,0,9
78,6585,166,224,0,0,0,9
79,6586,159,224,0,0,0,9
80,6586,158,219,0,0,0,9
81,6586,167,233,0,0,0,9
82,6587,156,241,1,0,0,9
83,6587,153,222,0,0,0,9
84,6587,146,224,0,0,0,9
85,6587,165,241,1,0,0,9
86,6587,160,225,0,0,0,9
87,6587,166,212,0,0,0,9
88,6588,162,241,1,0,0,9
89,6588,147,225,0,0,0,9
90,6588,166,223,0,0,0,9
91,6588,153,223,0,0,0,9
92,6588,162,220,0,0,0,9
93,6589,163,224,0,0,0,9
94,6589,154,225,0,0,0,9
95,6589,172,227,0,0,0,9
96,6589,161,222,0,0,0,9
97,6589,166,239,1,0,0,9
98,6589,163,221,0,0,0,9
99,6589,162,223,0,0,0,9
100,6589,161,220,0,0,0,9
101,6590,147,227,0,0,0,9
102,6590,166,240,1,0,0,9
103,6590,151,226,0,0,0,9
104,6590,164,239,1,0,0,9
105,6590,146,226,0,0,0,9
106,6590,148,225,0,0,0,9
107,6590,161,221,0,0,0,9
108,6590,163,214,0,0,0,9
109,6590,152,223,0,0,0,9
110,6591,150,224,0,0,0,9
111,6591,165,222,0,0,0,9
112,6591,159,238,1,0,0,9
113,6592,166,219,0,0,0,9
114,6592,167,220,0,0,0,9
115,6593,163,220,0,0,0,9
116,6593,160,223,0,0,0,9
117,6594,148,226,0,0,0,9
118,6594,158,221,0,0,0,9
119,6594,147,224,0,0,0,9
120,6594,162,216,0,0,0,9
121,6594,159,214,0,0,0,9
122,6596,161,217,0,0,0,9
123,6596,152,226,0,0,0,9
124,6596,152,224,0,0,0,9
125,6597,154,224,0,0,0,9
126,6598,164,217,0,0,0,9
127,6598,164,220,0,0,0,9
128,6598,150,226,0,0,0,9
129,6599,153,224,0,0,0,9
130,6599,162,217,0,0,0,9
