,timestamp,x,y,polarity,_p1,_p2,predict
0,15000,146,239,1,0,0,0
1,15000,150,247,1,0,0,0
2,15000,134,255,1,0,0,0
3,15000,149,244,1,0,0,0
4,15000,131,251,0,0,0,0
5,15000,145,256,1,0,0,0
6,15000,150,249,1,0,0,0
7,15001,145,257,1,0,0,0
8,15001,154,257,1,0,0,0
9,15001,146,245,1,0,0,0
10,15001,140,259,1,0,0,0
11,15001,153,252,1,0,0,0
12,15001,155,252,1,0,0,0
13,15001,152,242,1,0,0,0
14,15002,153,253,1,0,0,0
15,15002,153,246,1,0,0,0
16,15002,147,242,1,0,0,0
17,15002,143,257,1,0,0,0
18,15003,147,255,1,0,0,0
19,15003,119,246,1,0,0,0
20,15003,150,245,1,0,0,0
21,15003,115,248,1,0,0,0
22,15004,121,245,1,0,0,0
23,15004,166,241,1,0,0,0
24,15004,117,244,1,0,0,0
25,15004,151,246,1,0,0,0
26,15004,138,259,1,0,0,0
27,15004,153,250,1,0,0,0
28,15004,139,255,1,0,0,0
29,15004,147,248,1,0,0,0
30,15005,158,257,0,0,0,0
31,15005,140,255,1,0,0,0
32,15005,147,253,1,0,0,0
33,15005,149,255,1,0,0,0
34,15005,150,251,1,0,0,0
35,15005,139,256,1,0,0,0
36,15005,148,245,1,0,0,0
37,15005,140,258,1,0,0,0
38,15005,154,252,1,0,0,0
39,15005,118,246,1,0,0,0
40,15005,115,245,1,0,0,0
41,15005,151,250,1,0,0,0
42,15005,148,251,1,0,0,0
43,15006,149,242,1,0,0,0
44,15006,135,254,1,0,0,0
45,15006,123,255,1,0,0,0
46,15006,149,251,1,0,0,0
47,15006,162,240,1,0,0,0
48,15006,115,249,1,0,0,0
49,15006,149,257,1,0,0,0
50,15006,134,258,1,0,0,0
51,15007,114,243,1,0,0,0
52,15007,154,245,1,0,0,0
53,15007,147,241,1,0,0,0
54,15007,149,243,1,0,0,0
55,15007,152,258,1,0,0,0
56,15007,148,255,1,0,0,0
57,15007,144,246,1,0,0,0
58,15007,141,258,1,0,0,0
59,15007,148,242,1,0,0,0
60,15008,114,248,1,0,0,0
61,15008,154,246,1,0,0,0
62,15008,128,255,1,0,0,0
63,15008,134,252,1,0,0,0
64,15008,137,257,1,0,0,0
65,15008,149,258,1,0,0,0
66,15008,149,247,1,0,0,0
67,15008,148,244,1,0,0,0
68,15008,147,256,1,0,0,0
69,15008,124,253,1,0,0,0
70,15008,122,245,1,0,0,0
71,15009,147,258,1,0,0,0
72,15009,140,256,1,0,0,0
73,15009,148,247,1,0,0,0
74,15009,145,242,1,0,0,0
75,15009,155,251,1,0,0,0
76,15009,148,250,1,0,0,0
77,15009,161,241,1,0,0,0
78,15009,115,240,1,0,0,0
79,15009,119,247,1,0,0,0
80,15010,146,255,1,0,0,0
81,15010,148,254,1,0,0,0
82,15010,113,242,1,0,0,0
83,15010,122,246,1,0,0,0
84,15010,150,243,1,0,0,0
85,15010,168,239,0,0,0,0
86,15010,145,240,1,0,0,0
87,15010,146,257,1,0,0,0
88,15010,154,255,1,0,0,0
89,15010,148,249,1,0,0,0
90,15011,151,248,1,0,0,0
91,15011,145,251,1,0,0,0
92,15011,129,258,1,0,0,0
93,15012,134,256,1,0,0,0
94,15012,116,247,1,0,0,0
95,15012,146,244,1,0,0,0
96,15012,133,254,1,0,0,0
97,15012,152,252,1,0,0,0
98,15012,147,245,1,0,0,0
99,15013,128,256,1,0,0,0
100,15013,133,236,1,0,0,0
101,15013,159,258,0,0,0,0
102,15013,150,253,1,0,0,0
103,15013,152,250,1,0,0,0
104,15013,128,250,1,0,0,0
105,15013,131,253,0,0,0,0
106,15013,160,257,0,0,0,0
107,15013,146,243,1,0,0,0
108,15014,157,257,0,0,0,0
109,15014,150,252,1,0,0,0
110,15014,146,249,1,0,0,0
111,15014,139,259,1,0,0,0
112,15014,136,258,1,0,0,0
113,15014,132,254,0,0,0,0
114,15014,165,242,1,0,0,0
115,15015,149,253,1,0,0,0
116,15015,147,250,1,0,0,0
117,15015,113,249,1,0,0,0
118,15015,162,241,1,0,0,0
119,15015,152,253,1,0,0,0
120,15015,148,252,1,0,0,0
121,15016,113,244,1,0,0,0
