,timestamp,x,y,polarity,_p1,_p2,predict
0,23193,78,19,1,0,0,0
1,23195,73,23,0,0,0,0
2,23196,77,15,1,0,0,0
3,23196,78,16,1,0,0,0
4,23196,77,16,1,0,0,0
5,23197,73,15,1,0,0,0
6,23197,80,17,1,0,0,0
7,23198,80,19,1,0,0,0
8,23198,72,14,1,0,0,0
9,23198,65,12,1,0,0,0
10,23199,74,16,1,0,0,0
11,23200,62,8,1,0,0,0
12,23200,77,18,1,0,0,0
13,23202,74,32,0,0,0,0
14,23202,79,16,1,0,0,0
15,23202,80,16,1,0,0,0
16,23203,72,16,1,0,0,0
17,23203,80,15,1,0,0,0
18,23204,75,18,1,0,0,0
19,23204,78,15,1,0,0,0
20,23204,75,14,1,0,0,0
21,23205,74,14,1,0,0,0
22,23205,74,13,1,0,0,0
23,23205,77,14,1,0,0,0
24,23207,76,16,1,0,0,0
25,23207,77,33,0,0,0,0
26,23208,74,15,1,0,0,0
27,23208,77,13,1,0,0,0
28,23208,79,14,1,0,0,0
29,23208,79,15,1,0,0,0
30,23208,81,15,1,0,0,0
31,23208,76,17,1,0,0,0
32,23208,74,18,1,0,0,0
33,23208,74,17,1,0,0,0
34,23209,74,36,0,0,0,0
35,23209,82,15,1,0,0,0
36,23209,76,33,0,0,0,0
37,23209,77,11,1,0,0,0
38,23210,78,18,1,0,0,0
39,23211,76,36,0,0,0,0
40,23211,80,11,1,0,0,0
41,23211,81,16,1,0,0,0
42,23211,81,18,1,0,0,0
43,23211,73,16,1,0,0,0
44,23212,83,14,1,0,0,0
45,23212,79,16,1,0,0,0
46,23212,79,10,1,0,0,0
47,23212,75,15,1,0,0,0
48,23212,79,13,1,0,0,0
49,23212,80,19,1,0,0,0
50,23213,77,12,1,0,0,0
51,23213,79,18,1,0,0,0
52,23213,79,11,1,0,0,0
53,23213,76,19,1,0,0,0
54,23214,82,13,1,0,0,0
55,23214,80,17,1,0,0,0
56,23214,78,15,1,0,0,0
57,23214,76,13,1,0,0,0
58,23214,75,14,1,0,0,0
59,23214,78,16,1,0,0,0
60,23215,82,12,1,0,0,0
61,23215,76,15,1,0,0,0
62,23215,80,13,1,0,0,0
63,23216,70,42,0,0,0,0
64,23216,74,13,1,0,0,0
65,23216,76,11,1,0,0,0
66,23217,75,16,1,0,0,0
67,23217,82,17,1,0,0,0
68,23218,73,12,1,0,0,0
69,23218,80,8,1,0,0,0
70,23218,80,15,1,0,0,0
71,23218,81,13,1,0,0,0
72,23218,78,19,1,0,0,0
73,23218,77,17,1,0,0,0
74,23219,78,17,1,0,0,0
75,23220,80,12,1,0,0,0
76,23220,79,12,1,0,0,0
77,23220,72,13,1,0,0,0
78,23220,72,12,1,0,0,0
79,23220,81,12,1,0,0,0
80,23220,74,16,1,0,0,0
81,23221,71,35,0,0,0,0
82,23221,72,26,1,0,0,0
83,23221,81,17,1,0,0,0
84,23222,78,14,1,0,0,0
85,23222,81,14,1,0,0,0
86,23222,76,14,1,0,0,0
87,23222,73,17,1,0,0,0
88,23222,79,14,1,0,0,0
89,23222,80,14,1,0,0,0
90,23222,75,13,1,0,0,0
91,23222,75,18,1,0,0,0
92,23223,77,14,1,0,0,0
93,23223,75,12,1,0,0,0
94,23223,74,18,1,0,0,0
95,23223,77,16,1,0,0,0
96,23223,81,15,1,0,0,0
97,23223,77,20,1,0,0,0
98,23223,81,8,1,0,0,0
99,23223,78,12,1,0,0,0
100,23223,74,15,1,0,0,0
101,23224,79,17,1,0,0,0
102,23224,76,16,1,0,0,0
103,23224,74,14,1,0,0,0
104,23224,81,19,1,0,0,0
105,23224,83,3,1,0,0,0
106,23224,73,13,1,0,0,0
107,23224,86,6,1,0,0,0
108,23224,85,7,1,0,0,0
109,23224,74,23,1,0,0,0
110,23225,73,14,1,0,0,0
111,23225,74,22,1,0,0,0
112,23225,73,18,1,0,0,0
113,23225,75,11,1,0,0,0
114,23225,75,34,0,0,0,0
115,23225,75,35,0,0,0,0
116,23226,82,14,1,0,0,0
117,23226,84,2,1,0,0,0
118,23226,85,9,1,0,0,0
119,23226,73,22,1,0,0,0
120,23226,79,19,1,0,0,0
121,23226,76,18,1,0,0,0
122,23226,86,7,1,0,0,0
123,23227,82,16,1,0,0,0
124,23227,78,13,1,0,0,0
125,23228,78,10,1,0,0,0
126,23228,74,12,1,0,0,0
127,23228,76,17,1,0,0,0
128,23228,81,18,1,0,0,0
129,23228,73,16,1,0,0,0
130,23228,78,18,1,0,0,0
131,23229,75,16,1,0,0,0
132,23229,77,19,1,0,0,0
133,23229,72,14,1,0,0,0
134,23229,83,12,1,0,0,0
135,23229,72,15,1,0,0,0
136,23229,77,12,1,0,0,0
137,23230,79,15,1,0,0,0
138,23230,75,19,1,0,0,0
139,23230,79,16,1,0,0,0
140,23231,72,11,1,0,0,0
141,23231,77,13,1,0,0,0
142,23231,72,17,1,0,0,0
143,23231,76,32,0,0,0,0
144,23232,77,15,1,0,0,0
145,23232,87,27,0,0,0,0
146,23232,71,18,1,0,0,0
147,23232,82,15,1,0,0,0
148,23232,74,13,1,0,0,0
149,23232,77,18,1,0,0,0
150,23233,79,18,1,0,0,0
151,23233,71,37,0,0,0,0
152,23233,73,19,1,0,0,0
153,23234,74,19,1,0,0,0
154,23234,85,8,1,0,0,0
155,23234,74,15,1,0,0,0
156,23234,86,8,1,0,0,0
157,23234,78,11,1,0,0,0
158,23234,80,18,1,0,0,0
159,23234,81,11,1,0,0,0
160,23234,81,10,1,0,0,0
161,23234,80,17,1,0,0,0
162,23235,75,22,1,0,0,0
163,23235,78,20,1,0,0,0
164,23235,73,17,1,0,0,0
165,23235,82,13,1,0,0,0
166,23235,83,9,1,0,0,0
167,23235,77,38,0,0,0,0
168,23235,76,12,1,0,0,0
169,23235,80,16,1,0,0,0
170,23235,77,16,1,0,0,0
171,23236,75,17,1,0,0,0
172,23236,75,11,1,0,0,0
173,23236,80,11,1,0,0,0
174,23236,78,16,1,0,0,0
175,23237,80,12,1,0,0,0
176,23237,79,13,1,0,0,0
177,23237,84,9,1,0,0,0
178,23237,81,16,1,0,0,0
179,23237,81,14,1,0,0,0
180,23237,76,11,1,0,0,0
181,23237,87,8,1,0,0,0
182,23237,78,14,1,0,0,0
183,23237,78,15,1,0,0,0
184,23237,77,14,1,0,0,0
185,23237,72,15,1,0,0,0
186,23238,75,12,1,0,0,0
187,23238,71,20,1,0,0,0
188,23238,76,13,1,0,0,0
189,23238,86,10,1,0,0,0
190,23238,77,17,1,0,0,0
191,23238,76,15,1,0,0,0
192,23238,72,16,1,0,0,0
193,23239,82,12,1,0,0,0
194,23239,79,12,1,0,0,0
195,23239,83,14,1,0,0,0
196,23239,72,12,1,0,0,0
197,23239,74,16,1,0,0,0
198,23240,75,15,1,0,0,0
199,23240,75,14,1,0,0,0
200,23240,73,20,1,0,0,0
201,23240,82,19,1,0,0,0
202,23240,73,14,1,0,0,0
203,23240,80,13,1,0,0,0
204,23241,74,17,1,0,0,0
205,23241,83,4,1,0,0,0
206,23241,88,2,1,0,0,0
207,23241,81,5,1,0,0,0
208,23241,84,7,1,0,0,0
209,23241,80,14,1,0,0,0
210,23242,73,15,1,0,0,0
211,23242,79,21,1,0,0,0
212,23243,75,18,1,0,0,0
213,23243,78,12,1,0,0,0
214,23243,88,5,1,0,0,0
215,23243,84,34,1,0,0,0
216,23243,75,16,1,0,0,0
217,23243,75,20,1,0,0,0
218,23244,87,5,1,0,0,0
219,23244,76,14,1,0,0,0
220,23244,85,6,1,0,0,0
221,23244,78,17,1,0,0,0
222,23244,79,14,1,0,0,0
223,23244,71,12,1,0,0,0
224,23245,87,9,1,0,0,0
225,23245,80,15,1,0,0,0
226,23245,73,11,1,0,0,0
227,23245,81,13,1,0,0,0
228,23245,87,1,1,0,0,0
229,23245,74,12,1,0,0,0
230,23245,76,19,1,0,0,0
231,23245,85,8,1,0,0,0
232,23245,87,2,1,0,0,0
233,23245,84,11,1,0,0,0
234,23245,82,3,1,0,0,0
235,23246,78,13,1,0,0,0
236,23246,77,15,1,0,0,0
237,23246,75,36,0,0,0,0
238,23246,85,10,1,0,0,0
239,23246,79,15,1,0,0,0
240,23246,76,18,1,0,0,0
241,23247,74,11,1,0,0,0
242,23247,74,34,0,0,0,0
243,23248,71,15,1,0,0,0
244,23248,74,18,1,0,0,0
245,23248,71,19,1,0,0,0
246,23248,84,3,1,0,0,0
247,23248,81,12,1,0,0,0
248,23248,82,15,1,0,0,0
249,23248,75,10,1,0,0,0
250,23249,78,18,1,0,0,0
251,23249,80,17,1,0,0,0
252,23249,77,12,1,0,0,0
253,23250,84,4,1,0,0,0
