,timestamp,x,y,polarity,_p1,_p2,predict
0,11250,205,145,1,0,0,0
1,11250,202,164,1,0,0,0
2,11250,202,157,1,0,0,0
3,11250,208,157,1,0,0,0
4,11251,199,158,1,0,0,0
5,11251,203,143,1,0,0,0
6,11251,195,164,1,0,0,0
7,11252,198,160,1,0,0,0
8,11252,204,155,1,0,0,0
9,11252,210,155,1,0,0,0
10,11252,209,146,1,0,0,0
11,11252,208,149,1,0,0,0
12,11252,195,155,1,0,0,0
13,11252,213,140,1,0,0,0
14,11252,199,165,1,0,0,0
15,11252,207,151,1,0,0,0
16,11252,209,155,1,0,0,0
17,11253,206,151,1,0,0,0
18,11253,196,163,1,0,0,0
19,11253,212,147,1,0,0,0
20,11253,202,159,1,0,0,0
21,11253,209,143,1,0,0,0
22,11253,202,163,1,0,0,0
23,11253,203,144,1,0,0,0
24,11253,208,141,1,0,0,0
25,11253,209,144,1,0,0,0
26,11253,206,161,1,0,0,0
27,11253,200,156,1,0,0,0
28,11253,210,151,1,0,0,0
29,11253,201,160,1,0,0,0
30,11253,196,158,1,0,0,0
31,11254,208,174,1,0,0,0
32,11254,208,153,1,0,0,0
33,11254,201,156,1,0,0,0
34,11255,205,154,1,0,0,0
35,11255,183,159,1,0,0,0
36,11255,212,151,1,0,0,0
37,11255,203,162,1,0,0,0
38,11256,208,158,1,0,0,0
39,11256,211,132,1,0,0,0
40,11257,212,148,1,0,0,0
41,11257,210,154,1,0,0,0
42,11257,211,155,1,0,0,0
43,11257,207,158,1,0,0,0
44,11257,202,160,1,0,0,0
45,11257,208,150,1,0,0,0
46,11258,193,164,1,0,0,0
47,11258,206,145,1,0,0,0
48,11258,208,144,1,0,0,0
49,11258,208,164,1,0,0,0
50,11258,211,153,1,0,0,0
51,11258,195,158,1,0,0,0
52,11258,212,143,1,0,0,0
53,11258,207,163,1,0,0,0
54,11258,200,167,1,0,0,0
55,11259,194,157,1,0,0,0
56,11259,208,146,1,0,0,0
57,11259,198,159,1,0,0,0
58,11259,205,143,1,0,0,0
59,11259,202,143,1,0,0,0
60,11260,210,132,1,0,0,0
61,11260,202,167,1,0,0,0
62,11260,203,147,1,0,0,0
63,11260,210,141,1,0,0,0
64,11260,209,160,1,0,0,0
65,11260,193,162,1,0,0,0
66,11260,208,161,1,0,0,0
67,11261,202,155,1,0,0,0
68,11261,203,156,1,0,0,0
69,11261,204,143,1,0,0,0
70,11261,195,156,1,0,0,0
71,11261,209,148,1,0,0,0
72,11261,202,158,1,0,0,0
73,11261,209,149,1,0,0,0
74,11261,209,156,1,0,0,0
75,11262,208,156,1,0,0,0
76,11262,183,172,1,0,0,0
77,11262,201,163,1,0,0,0
78,11262,196,156,1,0,0,0
79,11262,204,157,1,0,0,0
80,11262,199,161,1,0,0,0
81,11262,201,148,1,0,0,0
82,11262,209,151,1,0,0,0
83,11262,199,166,1,0,0,0
84,11262,203,155,1,0,0,0
85,11263,204,148,1,0,0,0
86,11263,210,140,1,0,0,0
87,11263,204,151,1,0,0,0
88,11263,206,159,1,0,0,0
89,11264,210,146,1,0,0,0
90,11264,208,162,1,0,0,0
91,11264,196,160,1,0,0,0
92,11264,198,135,0,0,0,0
93,11264,203,160,1,0,0,0
94,11264,204,160,1,0,0,0
95,11264,194,163,1,0,0,0
96,11264,200,158,1,0,0,0
97,11264,207,153,1,0,0,0
98,11265,195,162,1,0,0,0
99,11265,209,153,1,0,0,0
100,11265,200,168,1,0,0,0
101,11265,208,151,1,0,0,0
102,11265,202,142,1,0,0,0
103,11266,210,156,1,0,0,0
104,11266,204,159,1,0,0,0
105,11266,208,140,1,0,0,0
106,11266,198,154,1,0,0,0
107,11266,205,160,1,0,0,0
108,11266,206,172,1,0,0,0
109,11266,202,169,1,0,0,0
110,11267,198,167,1,0,0,0
111,11267,204,162,1,0,0,0
112,11267,206,150,1,0,0,0
113,11267,208,159,1,0,0,0
114,11267,211,158,1,0,0,0
115,11267,209,142,1,0,0,0
116,11267,206,158,1,0,0,0
117,11267,191,157,1,0,0,0
118,11267,212,147,1,0,0,0
119,11268,194,162,1,0,0,0
120,11268,203,164,1,0,0,0
121,11268,197,158,1,0,0,0
122,11268,204,179,1,0,0,0
123,11268,206,152,1,0,0,0
124,11268,210,148,1,0,0,0
125,11268,208,171,1,0,0,0
126,11269,210,147,1,0,0,0
127,11269,202,144,1,0,0,0
128,11269,207,160,1,0,0,0
129,11269,206,147,1,0,0,0
130,11269,211,143,1,0,0,0
131,11269,213,151,1,0,0,0
132,11270,191,137,1,0,0,0
133,11270,210,162,1,0,0,0
134,11270,205,162,1,0,0,0
135,11270,204,155,1,0,0,0
136,11270,194,161,1,0,0,0
137,11270,202,154,1,0,0,0
138,11271,200,155,1,0,0,0
139,11271,198,158,1,0,0,0
140,11271,200,161,1,0,0,0
141,11271,202,166,1,0,0,0
142,11271,204,152,1,0,0,0
143,11271,197,161,1,0,0,0
144,11271,191,139,1,0,0,0
145,11271,207,155,1,0,0,0
146,11271,206,163,1,0,0,0
147,11271,203,178,1,0,0,0
148,11272,193,158,1,0,0,0
149,11272,194,159,1,0,0,0
150,11272,206,176,1,0,0,0
151,11272,210,160,1,0,0,0
152,11272,206,154,1,0,0,0
153,11272,211,161,1,0,0,0
154,11272,202,150,1,0,0,0
155,11272,193,156,1,0,0,0
156,11273,203,148,1,0,0,0
157,11273,195,165,1,0,0,0
158,11273,205,176,1,0,0,0
159,11273,200,154,1,0,0,0
160,11273,201,154,1,0,0,0
