,timestamp,x,y,polarity,_p1,_p2,predict
0,36152,197,74,1,0,0,0
1,36152,207,73,1,0,0,0
2,36152,205,72,1,0,0,0
3,36153,211,71,1,0,0,0
4,36153,199,78,1,0,0,0
5,36153,198,80,1,0,0,0
6,36154,202,73,1,0,0,0
7,36154,204,68,1,0,0,0
8,36155,205,67,1,0,0,0
9,36156,193,72,1,0,0,0
10,36156,210,73,1,0,0,0
11,36156,196,78,1,0,0,0
12,36156,192,74,1,0,0,0
13,36156,195,84,1,0,0,0
14,36156,211,64,1,0,0,0
15,36157,209,65,1,0,0,0
16,36157,196,72,1,0,0,0
17,36157,197,86,1,0,0,0
18,36157,203,65,1,0,0,0
19,36158,210,62,1,0,0,0
20,36158,195,74,1,0,0,0
21,36158,210,74,1,0,0,0
22,36158,206,75,1,0,0,0
23,36159,192,70,1,0,0,0
24,36159,196,70,1,0,0,0
25,36159,194,62,1,0,0,0
26,36160,195,79,1,0,0,0
27,36160,204,71,1,0,0,0
28,36160,198,73,1,0,0,0
29,36160,211,69,1,0,0,0
30,36161,204,65,1,0,0,0
31,36161,190,85,1,0,0,0
32,36162,209,62,1,0,0,0
33,36162,203,70,1,0,0,0
34,36163,203,68,1,0,0,0
35,36163,201,65,1,0,0,0
36,36163,201,74,1,0,0,0
37,36164,195,82,1,0,0,0
38,36164,210,71,1,0,0,0
39,36165,203,69,1,0,0,0
40,36165,197,79,1,0,0,0
41,36167,204,69,1,0,0,0
42,36167,191,73,1,0,0,0
43,36167,203,74,1,0,0,0
44,36167,200,73,1,0,0,0
45,36168,192,71,1,0,0,0
46,36168,211,62,1,0,0,0
47,36168,209,71,1,0,0,0
48,36168,191,76,1,0,0,0
49,36168,202,64,1,0,0,0
50,36168,206,67,1,0,0,0
51,36168,201,71,1,0,0,0
52,36168,198,76,1,0,0,0
53,36169,194,77,1,0,0,0
54,36169,208,69,1,0,0,0
55,36169,190,87,1,0,0,0
56,36169,193,87,1,0,0,0
57,36169,196,88,1,0,0,0
58,36169,195,72,1,0,0,0
59,36169,191,75,1,0,0,0
60,36170,210,63,1,0,0,0
61,36170,208,62,1,0,0,0
62,36170,193,59,1,0,0,0
63,36170,202,66,1,0,0,0
64,36170,208,73,1,0,0,0
65,36171,208,63,1,0,0,0
66,36171,191,59,1,0,0,0
67,36171,195,70,1,0,0,0
68,36171,190,71,1,0,0,0
69,36171,195,83,1,0,0,0
70,36171,200,69,1,0,0,0
71,36171,200,64,1,0,0,0
72,36171,194,80,1,0,0,0
73,36173,206,63,1,0,0,0
74,36173,192,57,1,0,0,0
75,36173,193,57,1,0,0,0
76,36173,209,63,1,0,0,0
77,36173,191,86,1,0,0,0
78,36173,200,74,1,0,0,0
79,36173,187,86,1,0,0,0
80,36173,200,68,1,0,0,0
81,36174,196,69,1,0,0,0
82,36174,196,63,1,0,0,0
83,36174,199,89,1,0,0,0
84,36174,203,63,1,0,0,0
85,36174,195,73,1,0,0,0
86,36174,207,65,1,0,0,0
87,36175,210,66,1,0,0,0
88,36175,201,70,1,0,0,0
89,36175,188,88,1,0,0,0
90,36175,202,65,1,0,0,0
91,36176,199,87,1,0,0,0
92,36176,192,77,1,0,0,0
93,36176,211,74,1,0,0,0
94,36177,205,69,1,0,0,0
95,36177,201,69,1,0,0,0
96,36177,202,70,1,0,0,0
97,36178,209,64,1,0,0,0
98,36178,196,86,1,0,0,0
99,36178,194,82,1,0,0,0
100,36178,189,85,1,0,0,0
101,36178,209,72,1,0,0,0
102,36179,194,75,1,0,0,0
103,36179,205,65,1,0,0,0
104,36179,211,73,1,0,0,0
105,36180,206,64,1,0,0,0
106,36180,210,70,1,0,0,0
107,36180,211,66,1,0,0,0
108,36180,211,63,1,0,0,0
109,36180,205,64,1,0,0,0
