,timestamp,x,y,polarity,_p1,_p2,predict
0,23100,209,226,1,0,0,0
1,23100,207,222,1,0,0,0
2,23100,211,221,1,0,0,0
3,23100,207,231,1,0,0,0
4,23100,208,224,1,0,0,0
5,23102,210,222,1,0,0,0
6,23102,209,223,1,0,0,0
7,23102,206,231,1,0,0,0
8,23102,206,221,1,0,0,0
9,23102,204,224,1,0,0,0
10,23105,205,232,1,0,0,0
11,23107,209,218,1,0,0,0
12,23107,205,221,1,0,0,0
13,23108,194,223,1,0,0,0
14,23108,210,218,1,0,0,0
15,23108,211,220,1,0,0,0
16,23109,205,220,1,0,0,0
17,23109,204,233,1,0,0,0
18,23109,192,222,1,0,0,0
19,23109,205,242,1,0,0,0
20,23110,208,220,1,0,0,0
21,23110,204,225,1,0,0,0
22,23110,207,220,1,0,0,0
23,23110,197,210,1,0,0,0
24,23110,204,241,1,0,0,0
25,23110,204,227,1,0,0,0
26,23110,197,216,1,0,0,0
27,23110,196,215,1,0,0,0
28,23111,210,223,1,0,0,0
29,23111,208,217,1,0,0,0
30,23111,200,213,1,0,0,0
31,23111,211,219,1,0,0,0
32,23112,199,215,1,0,0,0
33,23112,208,231,1,0,0,0
34,23113,206,241,1,0,0,0
35,23113,191,240,1,0,0,0
36,23113,203,211,1,0,0,0
37,23113,201,232,1,0,0,0
38,23113,207,226,1,0,0,0
39,23114,207,223,1,0,0,0
40,23114,209,236,1,0,0,0
41,23115,206,228,1,0,0,0
42,23115,206,219,1,0,0,0
43,23115,207,221,1,0,0,0
44,23115,198,212,1,0,0,0
45,23115,208,225,1,0,0,0
46,23115,199,216,1,0,0,0
47,23115,205,225,1,0,0,0
48,23115,207,244,1,0,0,0
49,23116,196,212,1,0,0,0
50,23116,206,243,1,0,0,0
51,23116,207,219,1,0,0,0
52,23116,210,227,1,0,0,0
53,23116,208,223,1,0,0,0
54,23116,205,226,1,0,0,0
55,23117,211,224,1,0,0,0
56,23117,203,243,1,0,0,0
57,23117,199,211,1,0,0,0
58,23117,202,231,1,0,0,0
59,23117,196,210,1,0,0,0
60,23117,209,227,1,0,0,0
61,23117,204,223,1,0,0,0
62,23117,203,229,1,0,0,0
63,23118,195,222,1,0,0,0
64,23118,207,224,1,0,0,0
